name,link,rating,ico_profile,team,vision,product,date
selfpay,https://icobench.com/ico/selfpay/,3.1,3.3,1.0,3.0,3.0,
spacoin,https://icobench.com/ico/spacoin/,3.3,3.3,0,0,0,
tio-tour-guides,https://icobench.com/ico/tio-tour-guides/,3.3,3.3,0,0,0,
vr-platform-oko,https://icobench.com/ico/vr-platform-oko/,3.3,3.3,0,0,0,
webcoin,https://icobench.com/ico/webcoin/,3.0,3.3,2.0,3.0,2.2,
wings,https://icobench.com/ico/wings/,3.6,3.3,4.4,5.0,5.0,
wishfinance,https://icobench.com/ico/wishfinance/,3.1,3.3,1.6,3.6,3.3,
wolk,https://icobench.com/ico/wolk/,3.3,3.3,0,0,0,
xchainge,https://icobench.com/ico/xchainge/,3.1,3.3,3.7,2.2,3.0,
zipper,https://icobench.com/ico/zipper/,3.5,3.3,3.5,4.0,3.5,
acebusters,https://icobench.com/ico/acebusters/,3.1,3.1,0,0,0,
ample-coin,https://icobench.com/ico/ample-coin/,3.5,3.1,5.0,4.5,3.0,
aphelion,https://icobench.com/ico/aphelion/,3.1,3.1,0,0,0,
artis-turba,https://icobench.com/ico/artis-turba/,3.3,3.1,4.0,4.0,4.0,
asset-token,https://icobench.com/ico/asset-token/,2.9,3.1,2.6,2.8,2.4,
bitmart,https://icobench.com/ico/bitmart/,3.3,3.1,4.0,4.0,4.0,
bopti,https://icobench.com/ico/bopti/,2.9,3.1,2.0,3.0,2.0,
charg-coin,https://icobench.com/ico/charg-coin/,2.9,3.1,2.0,3.5,2.5,
cryptocopy,https://icobench.com/ico/cryptocopy/,2.7,3.1,2.0,3.0,1.7,
dent,https://icobench.com/ico/dent/,3.1,3.1,0,0,0,
dragonchain,https://icobench.com/ico/dragonchain/,3.1,3.1,0,0,0,
encrypgen,https://icobench.com/ico/encrypgen/,3.3,3.1,4.0,5.0,2.0,
ethbits,https://icobench.com/ico/ethbits/,3.3,3.1,3.0,3.0,5.0,
integrative-wallet-token,https://icobench.com/ico/integrative-wallet-token/,3.1,3.1,0,0,0,
leverj,https://icobench.com/ico/leverj/,3.1,3.1,0,0,0,
librium,https://icobench.com/ico/librium/,3.1,3.1,0,0,0,
litra,https://icobench.com/ico/litra/,3.1,3.1,0,0,0,
melonport,https://icobench.com/ico/melonport/,3.1,3.1,0,0,0,
nau,https://icobench.com/ico/nau/,3.6,3.1,5.0,5.0,5.0,
notary,https://icobench.com/ico/notary/,3.1,3.1,3.0,4.0,3.0,
optonium,https://icobench.com/ico/optonium/,3.0,3.1,4.0,2.0,2.0,
oracles-network,https://icobench.com/ico/oracles-network/,3.1,3.1,0,0,0,
pally,https://icobench.com/ico/pally/,3.2,3.1,2.8,3.5,3.2,
patientory,https://icobench.com/ico/patientory/,3.1,3.1,0,0,0,
polybius,https://icobench.com/ico/polybius/,3.2,3.1,4.0,4.0,4.0,
primalbase,https://icobench.com/ico/primalbase/,3.1,3.1,0,0,0,
sga-consulting,https://icobench.com/ico/sga-consulting/,3.1,3.1,0,0,0,
sisa,https://icobench.com/ico/sisa/,3.3,3.1,3.0,4.0,4.0,
sofin,https://icobench.com/ico/sofin/,2.7,3.1,1.5,2.9,2.0,
styras,https://icobench.com/ico/styras/,3.1,3.1,0,0,0,
transmission,https://icobench.com/ico/transmission/,3.2,3.1,4.0,4.0,4.0,
tripally,https://icobench.com/ico/tripally/,3.1,3.1,0,0,0,
vector,https://icobench.com/ico/vector/,2.5,3.1,2.2,2.4,1.8,
wiseplat,https://icobench.com/ico/wiseplat/,3.1,3.1,0,0,0,
wordcoin,https://icobench.com/ico/wordcoin/,2.6,3.1,2.1,1.5,2.2,
zempa,https://icobench.com/ico/zempa/,3.1,3.1,0,0,0,
ankorus,https://icobench.com/ico/ankorus/,3.0,3.0,0,0,0,
artex,https://icobench.com/ico/artex/,3.2,3.0,3.0,5.0,3.0,
astrcoin,https://icobench.com/ico/astrcoin/,2.0,3.0,1.4,1.6,1.2,
bitplus-network,https://icobench.com/ico/bitplus-network/,3.0,3.0,3.0,3.0,3.0,
bitquence,https://icobench.com/ico/bitquence/,3.0,3.0,0,0,0,
crypviser,https://icobench.com/ico/crypviser/,3.0,3.0,0,0,0,
darcrus,https://icobench.com/ico/darcrus/,3.0,3.0,0,0,0,
efir,https://icobench.com/ico/efir/,3.0,3.0,0,0,0,
foreground,https://icobench.com/ico/foreground/,3.0,3.0,0,0,0,
gazecoin,https://icobench.com/ico/gazecoin/,3.0,3.0,0,0,0,
global-metrology-project,https://icobench.com/ico/global-metrology-project/,3.0,3.0,0,0,0,
hipe,https://icobench.com/ico/hipe/,2.7,3.0,2.0,2.2,1.0,
impak-coin,https://icobench.com/ico/impak-coin/,3.0,3.0,0,0,0,
kredx,https://icobench.com/ico/kredx/,3.1,3.0,3.0,4.0,3.0,
lunyr,https://icobench.com/ico/lunyr/,3.2,3.0,5.0,5.0,5.0,
minex,https://icobench.com/ico/minex/,3.0,3.0,0,0,0,
presearch,https://icobench.com/ico/presearch/,3.0,3.0,0,0,0,
reality-clash,https://icobench.com/ico/reality-clash/,3.0,3.0,0,0,0,
reidao,https://icobench.com/ico/reidao/,2.8,3.0,3.0,2.0,2.0,
scriptdrop,https://icobench.com/ico/scriptdrop/,3.1,3.0,2.0,4.0,4.0,
spaceico,https://icobench.com/ico/spaceico/,3.0,3.0,0,0,0,
stockbet,https://icobench.com/ico/stockbet/,3.3,3.0,4.0,4.0,4.0,
streamr,https://icobench.com/ico/streamr/,3.0,3.0,0,0,0,
stuffgogo,https://icobench.com/ico/stuffgogo/,3.0,3.0,0,0,0,
time-new-bank,https://icobench.com/ico/time-new-bank/,3.0,3.0,0,0,0,
trackr,https://icobench.com/ico/trackr/,3.0,3.0,0,0,0,
unikrn,https://icobench.com/ico/unikrn/,3.1,3.0,4.0,3.0,3.0,
valus,https://icobench.com/ico/valus/,3.1,3.0,3.4,3.2,2.9,
wic,https://icobench.com/ico/wic/,3.0,3.0,0,0,0,
arrm,https://icobench.com/ico/arrm/,2.9,2.9,0,0,0,
atrix,https://icobench.com/ico/atrix/,2.9,2.9,0,0,0,
back-to-earth,https://icobench.com/ico/back-to-earth/,2.9,2.9,0,0,0,
beeqb,https://icobench.com/ico/beeqb/,3.2,2.9,4.0,3.4,3.4,
beone,https://icobench.com/ico/beone/,2.6,2.9,1.0,2.0,2.0,
bico,https://icobench.com/ico/bico/,1.9,2.9,1.0,1.0,1.0,
bitdice,https://icobench.com/ico/bitdice/,2.9,2.9,0,0,0,
chex,https://icobench.com/ico/chex/,2.9,2.9,0,0,0,
chronobank,https://icobench.com/ico/chronobank/,2.9,2.9,0,0,0,
digmus,https://icobench.com/ico/digmus/,3.0,2.9,2.0,5.0,3.0,
galactikka,https://icobench.com/ico/galactikka/,2.8,2.9,2.0,2.0,2.0,
gilgam,https://icobench.com/ico/gilgam/,2.7,2.9,2.0,2.0,2.0,
global-metrology-project,https://icobench.com/ico/global-metrology-project/,3.0,3.0,0,0,0,
hometoken,https://icobench.com/ico/hometoken/,2.7,2.9,2.0,2.0,1.0,
human-discovery-platform,https://icobench.com/ico/human-discovery-platform/,2.9,2.9,0,0,0,
multibot,https://icobench.com/ico/multibot/,2.8,2.9,2.0,3.0,2.0,
nametoken,https://icobench.com/ico/nametoken/,2.9,2.9,0,0,0,
neuroseed,https://icobench.com/ico/neuroseed/,3.2,2.9,5.0,5.0,5.0,
real-property-token,https://icobench.com/ico/real-property-token/,3.0,2.9,3.0,4.0,3.0,
singulardtv,https://icobench.com/ico/singulardtv/,3.2,2.9,5.0,5.0,5.0,
statercoin,https://icobench.com/ico/statercoin/,2.9,2.9,0,0,0,
storj,https://icobench.com/ico/storj/,2.9,2.9,0,0,0,
suretly,https://icobench.com/ico/suretly/,2.9,2.9,0,0,0,
vacuum,https://icobench.com/ico/vacuum/,2.9,2.9,0,0,0,
vectorspace,https://icobench.com/ico/vectorspace/,2.9,2.9,0,0,0,
ventana,https://icobench.com/ico/ventana/,2.9,2.9,0,0,0,
ventured-network,https://icobench.com/ico/ventured-network/,2.9,2.9,0,0,0,
voise,https://icobench.com/ico/voise/,2.9,2.9,0,0,0,
votes,https://icobench.com/ico/votes/,2.9,2.9,0,0,0,
whenhub,https://icobench.com/ico/whenhub/,2.4,2.9,1.0,1.0,1.0,
zrcoin,https://icobench.com/ico/zrcoin/,3.0,2.9,3.0,3.1,3.4,
altocar,https://icobench.com/ico/altocar/,2.8,2.8,0,0,0,
avalon,https://icobench.com/ico/avalon/,3.0,2.8,3.5,3.2,3.2,
betboxai,https://icobench.com/ico/betboxai/,3.0,2.8,4.0,3.0,4.0,
bibox,https://icobench.com/ico/bibox/,2.8,2.8,0,0,0,
bitproperty,https://icobench.com/ico/bitproperty/,2.8,2.8,0,0,0,
bounty0x,https://icobench.com/ico/bounty0x/,2.8,2.8,0,0,0,
bread,https://icobench.com/ico/bread/,3.3,2.8,3.8,4.4,3.9,
dimcoin,https://icobench.com/ico/dimcoin/,2.8,2.8,0,0,0,
disledger,https://icobench.com/ico/disledger/,2.8,2.8,0,0,0,
equibit-group,https://icobench.com/ico/equibit-group/,2.8,2.8,0,0,0,
ezmarket,https://icobench.com/ico/ezmarket/,2.6,2.8,1.0,3.0,1.0,
harbour-dao,https://icobench.com/ico/harbour-dao/,2.8,2.8,0,0,0,
holdme,https://icobench.com/ico/holdme/,2.8,2.8,0,0,0,
kexcoin,https://icobench.com/ico/kexcoin/,2.8,2.8,0,0,0,
like,https://icobench.com/ico/like/,2.8,2.8,0,0,0,
loopring,https://icobench.com/ico/loopring/,2.8,2.8,3.0,3.0,3.0,
metal,https://icobench.com/ico/metal/,3.1,2.8,5.0,5.0,5.0,
payfair,https://icobench.com/ico/payfair/,2.8,2.8,0,0,0,
peerbanks,https://icobench.com/ico/peerbanks/,2.8,2.8,0,0,0,
rasputin,https://icobench.com/ico/rasputin/,2.8,2.8,0,0,0,
saavcoin,https://icobench.com/ico/saavcoin/,3.0,2.8,4.0,2.0,5.0,
starta,https://icobench.com/ico/starta/,2.8,2.8,0,0,0,
target-coin,https://icobench.com/ico/target-coin/,3.0,2.8,5.0,4.0,4.0,
vionex,https://icobench.com/ico/vionex/,2.8,2.8,0,0,0,
xaurum-gamma,https://icobench.com/ico/xaurum-gamma/,2.8,2.8,0,0,0,
adelphoi,https://icobench.com/ico/adelphoi/,2.6,2.6,0,0,0,
aicoin,https://icobench.com/ico/aicoin/,2.6,2.6,0,0,0,
alttradex,https://icobench.com/ico/alttradex/,2.6,2.6,0,0,0,
augmentors,https://icobench.com/ico/augmentors/,2.6,2.6,0,0,0,
billionaire-token,https://icobench.com/ico/billionaire-token/,2.6,2.6,0,0,0,
cfun,https://icobench.com/ico/cfun/,2.8,2.6,4.0,4.0,5.0,
clickle,https://icobench.com/ico/clickle/,2.5,2.6,2.3,3.0,1.7,
connectius,https://icobench.com/ico/connectius/,2.6,2.6,0,0,0,
copy-trader,https://icobench.com/ico/copy-trader/,2.6,2.6,0,0,0,
cryptum,https://icobench.com/ico/cryptum/,2.6,2.6,0,0,0,
eagle-project,https://icobench.com/ico/eagle-project/,2.6,2.6,0,0,0,
edgeless,https://icobench.com/ico/edgeless/,3.0,2.6,4.6,4.1,4.1,
geofunders,https://icobench.com/ico/geofunders/,2.6,2.6,0,0,0,
hunt-bet,https://icobench.com/ico/hunt-bet/,2.6,2.6,0,0,0,
ignis,https://icobench.com/ico/ignis/,3.0,2.6,5.0,5.0,4.0,
iquant-chain,https://icobench.com/ico/iquant-chain/,2.6,2.6,0,0,0,
kapu,https://icobench.com/ico/kapu/,2.6,2.6,0,0,0,
nvo,https://icobench.com/ico/nvo/,2.6,2.6,0,0,0,
onegram,https://icobench.com/ico/onegram/,2.3,2.6,2.0,1.0,1.0,
oneroot,https://icobench.com/ico/oneroot/,2.6,2.6,0,0,0,
rialto-ai,https://icobench.com/ico/rialto-ai/,3.0,2.6,5.0,4.0,5.0,
smartmesh,https://icobench.com/ico/smartmesh/,2.6,2.6,0,0,0,
snapup,https://icobench.com/ico/snapup/,2.6,2.6,0,0,0,
sosnovkino,https://icobench.com/ico/sosnovkino/,2.6,2.6,0,0,0,
spice,https://icobench.com/ico/spice/,2.6,2.6,0,0,0,
status,https://icobench.com/ico/status/,2.6,2.6,0,0,0,
stokit,https://icobench.com/ico/stokit/,2.6,2.6,0,0,0,
tezos,https://icobench.com/ico/tezos/,2.8,2.6,2.5,3.4,2.9,
truedonate,https://icobench.com/ico/truedonate/,2.7,2.6,3.5,2.9,2.5,
wagerr,https://icobench.com/ico/wagerr/,2.6,2.6,0,0,0,
xirkle,https://icobench.com/ico/xirkle/,2.6,2.6,0,0,0,
affchain,https://icobench.com/ico/affchain/,2.9,2.5,2.5,4.1,3.2,
bannercoin,https://icobench.com/ico/bannercoin/,2.5,2.5,0,0,0,
basic-attention,https://icobench.com/ico/basic-attention/,3.0,2.5,5.0,4.0,4.6,
bits-digit,https://icobench.com/ico/bits-digit/,2.5,2.5,0,0,0,
bmchain,https://icobench.com/ico/bmchain/,1.9,2.5,1.0,2.0,1.5,
cajutel-sarl,https://icobench.com/ico/cajutel-sarl/,2.5,2.5,0,0,0,
casagram,https://icobench.com/ico/casagram/,2.5,2.5,0,0,0,
cryptoabs,https://icobench.com/ico/cryptoabs/,2.5,2.5,0,0,0,
decent,https://icobench.com/ico/decent/,2.5,2.5,0,0,0,
dentalfix,https://icobench.com/ico/dentalfix/,2.5,2.5,0,0,0,
finix,https://icobench.com/ico/finix/,2.5,2.5,0,0,0,
game-com,https://icobench.com/ico/game-com/,2.5,2.5,0,0,0,
injii,https://icobench.com/ico/injii/,2.5,2.5,0,0,0,
intellium,https://icobench.com/ico/intellium/,2.5,2.5,3.0,3.0,2.0,
izibits,https://icobench.com/ico/izibits/,2.5,2.5,0,0,0,
kevin,https://icobench.com/ico/kevin/,2.4,2.5,2.0,2.0,2.0,
komodo,https://icobench.com/ico/komodo/,2.7,2.5,4.0,4.0,4.0,
live-show,https://icobench.com/ico/live-show/,2.5,2.5,0,0,0,
mass-cloud,https://icobench.com/ico/mass-cloud/,2.5,2.5,0,0,0,
odmcoin,https://icobench.com/ico/odmcoin/,3.3,2.5,4.0,5.0,4.6,
ong-social,https://icobench.com/ico/ong-social/,2.6,2.5,3.0,3.0,4.0,
pitis-coin,https://icobench.com/ico/pitis-coin/,2.5,2.5,0,0,0,
sandcoin,https://icobench.com/ico/sandcoin/,2.5,2.5,0,0,0,
science-blockchain,https://icobench.com/ico/science-blockchain/,2.5,2.5,0,0,0,
smartbillions,https://icobench.com/ico/smartbillions/,2.5,2.5,1.0,3.0,3.0,
synereo,https://icobench.com/ico/synereo/,2.5,2.5,0,0,0,
terraminer,https://icobench.com/ico/terraminer/,2.5,2.5,0,0,0,
tokes,https://icobench.com/ico/tokes/,2.5,2.5,0,0,0,
vrbtc,https://icobench.com/ico/vrbtc/,2.5,2.5,0,0,0,
world-turtle-coin,https://icobench.com/ico/world-turtle-coin/,2.5,2.5,0,0,0,
8-circuit-studios,https://icobench.com/ico/8-circuit-studios/,2.4,2.4,0,0,0,
adtoken,https://icobench.com/ico/adtoken/,2.4,2.4,0,0,0,
bitcaptera,https://icobench.com/ico/bitcaptera/,2.4,2.4,0,0,0,
blockarray,https://icobench.com/ico/blockarray/,2.4,2.4,0,0,0,
brisk-pass,https://icobench.com/ico/brisk-pass/,2.4,2.4,0,0,0,
careerxon,https://icobench.com/ico/careerxon/,2.4,2.4,0,0,0,
coindrive,https://icobench.com/ico/coindrive/,1.9,2.4,1.7,1.3,1.3,
coinjob,https://icobench.com/ico/coinjob/,2.4,2.4,0,0,0,
crowddrive,https://icobench.com/ico/crowddrive/,2.4,2.4,0,0,0,
deckswap,https://icobench.com/ico/deckswap/,2.4,2.4,0,0,0,
embermine,https://icobench.com/ico/embermine/,2.4,2.4,0,0,0,
hashhive,https://icobench.com/ico/hashhive/,2.4,2.4,0,0,0,
insurex,https://icobench.com/ico/insurex/,2.4,2.4,0,0,0,
mondo,https://icobench.com/ico/mondo/,2.4,2.4,0,0,0,
openzen,https://icobench.com/ico/openzen/,2.6,2.4,3.0,3.0,3.0,
orio,https://icobench.com/ico/orio/,2.4,2.4,0,0,0,
polkadot,https://icobench.com/ico/polkadot/,2.6,2.4,3.0,2.4,3.0,
polymerium,https://icobench.com/ico/polymerium/,1.8,2.4,1.5,1.0,1.0,
rafl,https://icobench.com/ico/rafl/,2.4,2.4,0,0,0,
rakugo,https://icobench.com/ico/rakugo/,2.4,2.4,0,0,0,
rustbits,https://icobench.com/ico/rustbits/,2.4,2.4,0,0,0,
soycoin,https://icobench.com/ico/soycoin/,2.3,2.4,2.0,2.0,2.0,
techbench,https://icobench.com/ico/techbench/,2.4,2.4,0,0,0,
the-memessenger,https://icobench.com/ico/the-memessenger/,2.4,2.4,0,0,0,
wyrify,https://icobench.com/ico/wyrify/,2.5,2.4,3.0,3.0,3.0,
atmatrix,https://icobench.com/ico/atmatrix/,2.3,2.3,0,0,0,
bitconscious-foundation,https://icobench.com/ico/bitconscious-foundation/,2.3,2.3,0,0,0,
bitferry,https://icobench.com/ico/bitferry/,2.3,2.3,0,0,0,
blockstack,https://icobench.com/ico/blockstack/,2.3,2.3,0,0,0,
bytom,https://icobench.com/ico/bytom/,2.3,2.3,0,0,0,
cryptosoft,https://icobench.com/ico/cryptosoft/,2.3,2.3,0,0,0,
delphi-systems,https://icobench.com/ico/delphi-systems/,2.3,2.3,0,0,0,
digixdao,https://icobench.com/ico/digixdao/,2.3,2.3,0,0,0,
dls-academy,https://icobench.com/ico/dls-academy/,2.3,2.3,0,0,0,
dropanswer,https://icobench.com/ico/dropanswer/,2.3,2.3,0,0,0,
encryptotel,https://icobench.com/ico/encryptotel/,2.3,2.3,0,0,0,
filecoin,https://icobench.com/ico/filecoin/,2.3,2.3,0,0,0,
flying-money,https://icobench.com/ico/flying-money/,2.3,2.3,0,0,0,
freedom-streaming,https://icobench.com/ico/freedom-streaming/,2.3,2.3,0,0,0,
kencoin,https://icobench.com/ico/kencoin/,2.3,2.3,0,0,0,
kubera,https://icobench.com/ico/kubera/,2.3,2.3,0,0,0,
moneytech,https://icobench.com/ico/moneytech/,2.3,2.3,0,0,0,
mothership,https://icobench.com/ico/mothership/,3.0,2.3,5.0,4.7,4.7,
neunet,https://icobench.com/ico/neunet/,2.3,2.3,0,0,0,
neverdie,https://icobench.com/ico/neverdie/,2.3,2.3,0,0,0,
ox-fina,https://icobench.com/ico/ox-fina/,2.7,2.3,5.0,5.0,5.0,
pluscoin,https://icobench.com/ico/pluscoin/,2.3,2.3,0,0,0,
plutus,https://icobench.com/ico/plutus/,2.3,2.3,0,0,0,
realt,https://icobench.com/ico/realt/,2.3,2.3,0,0,0,
samfins,https://icobench.com/ico/samfins/,2.3,2.3,0,0,0,
sexservice-io,https://icobench.com/ico/sexservice-io/,2.3,2.3,0,0,0,
sine,https://icobench.com/ico/sine/,2.2,2.3,1.0,2.0,2.0,
slogn-logistics,https://icobench.com/ico/slogn-logistics/,2.3,2.3,0,0,0,
smart-investment-fund,https://icobench.com/ico/smart-investment-fund/,2.3,2.3,0,0,0,
startmining,https://icobench.com/ico/startmining/,2.3,2.3,0,0,0,
ucoin-cash,https://icobench.com/ico/ucoin-cash/,2.3,2.3,0,0,0,
vdice,https://icobench.com/ico/vdice/,2.3,2.3,0,0,0,
viabet,https://icobench.com/ico/viabet/,2.6,2.3,4.0,4.0,3.0,
zen-protocol,https://icobench.com/ico/zen-protocol/,2.3,2.3,0,0,0,
act,https://icobench.com/ico/act/,2.1,2.1,0,0,0,
arena,https://icobench.com/ico/arena/,2.1,2.1,0,0,0,
arena,https://icobench.com/ico/arena/,2.1,2.1,0,0,0,
benjacoin,https://icobench.com/ico/benjacoin/,2.1,2.1,0,0,0,
cryptoforecast,https://icobench.com/ico/cryptoforecast/,2.1,2.1,0,0,0,
cryptoping,https://icobench.com/ico/cryptoping/,2.1,2.1,0,0,0,
digital-developers-fund,https://icobench.com/ico/digital-developers-fund/,2.1,2.1,0,0,0,
exchange-union,https://icobench.com/ico/exchange-union/,2.1,2.1,0,0,0,
fidcom,https://icobench.com/ico/fidcom/,2.1,2.1,0,0,0,
fujinto,https://icobench.com/ico/fujinto/,2.1,2.1,0,0,0,
lineage-network,https://icobench.com/ico/lineage-network/,2.1,2.1,0,0,0,
mobilego,https://icobench.com/ico/mobilego/,2.1,2.1,0,0,0,
modoview,https://icobench.com/ico/modoview/,2.1,2.1,0,0,0,
paquarium,https://icobench.com/ico/paquarium/,2.1,2.1,0,0,0,
propx-nanochain,https://icobench.com/ico/propx-nanochain/,2.1,2.1,0,0,0,
rados,https://icobench.com/ico/rados/,2.1,2.1,0,0,0,
robot-trading,https://icobench.com/ico/robot-trading/,2.1,2.1,0,0,0,
sparc,https://icobench.com/ico/sparc/,2.4,2.1,4.0,4.0,3.0,
stockblock,https://icobench.com/ico/stockblock/,2.1,2.1,0,0,0,
teleport,https://icobench.com/ico/teleport/,2.1,2.1,0,0,0,
travelcoin,https://icobench.com/ico/travelcoin/,2.1,2.1,0,0,0,
umbrella-coin,https://icobench.com/ico/umbrella-coin/,2.1,2.1,0,0,0,
vista-fintech,https://icobench.com/ico/vista-fintech/,2.1,2.1,0,0,0,
wire-x,https://icobench.com/ico/wire-x/,2.1,2.1,0,0,0,
acuitty,https://icobench.com/ico/acuitty/,2.0,2.0,0,0,0,
algo-land,https://icobench.com/ico/algo-land/,2.2,2.0,2.0,3.0,3.0,
anonhotels,https://icobench.com/ico/anonhotels/,2.3,2.0,2.5,3.2,2.0,
apollo-dae,https://icobench.com/ico/apollo-dae/,2.1,2.0,3.0,2.0,2.0,
arc-reserve-currency,https://icobench.com/ico/arc-reserve-currency/,2.1,2.0,3.0,3.0,2.0,
betking,https://icobench.com/ico/betking/,1.9,1.9,0,0,0,
blockchain-neural-system,https://icobench.com/ico/blockchain-neural-system/,2.0,2.0,0,0,0,
camx,https://icobench.com/ico/camx/,2.0,2.0,0,0,0,
cherepovets-pipe-rolling-plant,https://icobench.com/ico/cherepovets-pipe-rolling-plant/,2.0,2.0,0,0,0,
coindash,https://icobench.com/ico/coindash/,2.0,2.0,0,0,0,
daseron,https://icobench.com/ico/daseron/,2.0,2.0,0,0,0,
dovu,https://icobench.com/ico/dovu/,2.2,2.0,2.2,3.2,2.5,
equi,https://icobench.com/ico/equi/,2.0,2.0,0,0,0,
fucktoken,https://icobench.com/ico/fucktoken/,2.2,2.0,4.0,4.0,3.0,
guidectf,https://icobench.com/ico/guidectf/,2.0,2.0,2.0,2.0,2.0,
kings-distributed-systems,https://icobench.com/ico/kings-distributed-systems/,2.0,2.0,0,0,0,
lewt,https://icobench.com/ico/lewt/,2.0,2.0,0,0,0,
pcc,https://icobench.com/ico/pcc/,2.0,2.0,0,0,0,
protos,https://icobench.com/ico/protos/,2.3,2.0,4.0,3.0,3.0,
sahara-chain,https://icobench.com/ico/sahara-chain/,2.0,2.0,0,0,0,
securitypluscloud,https://icobench.com/ico/securitypluscloud/,2.0,2.0,0,0,0,
shinecoin,https://icobench.com/ico/shinecoin/,2.0,2.0,0,0,0,
speed-mining-service,https://icobench.com/ico/speed-mining-service/,2.0,2.0,2.0,2.0,2.0,
teamcoin,https://icobench.com/ico/teamcoin/,2.0,2.0,0,0,0,
tensorbox,https://icobench.com/ico/tensorbox/,2.1,2.0,3.0,2.0,2.0,
the-praetorian-group,https://icobench.com/ico/the-praetorian-group/,2.2,2.0,3.0,3.0,3.0,
the-praetorian-group,https://icobench.com/ico/the-praetorian-group/,2.2,2.0,3.0,3.0,3.0,
u-cash,https://icobench.com/ico/u-cash/,2.0,2.0,2.2,2.0,2.0,
value-coin,https://icobench.com/ico/value-coin/,2.2,2.0,3.0,3.0,2.0,
vanillaplay,https://icobench.com/ico/vanillaplay/,2.0,2.0,0,0,0,
aragon,https://icobench.com/ico/aragon/,2.2,1.9,4.0,5.0,5.0,
autoria,https://icobench.com/ico/autoria/,1.9,1.9,0,0,0,
battle-ball,https://icobench.com/ico/battle-ball/,2.2,1.9,2.5,3.0,2.5,
crazybet,https://icobench.com/ico/crazybet/,1.9,1.9,0,0,0,
dolecoin,https://icobench.com/ico/dolecoin/,1.8,1.9,1.0,3.0,1.0,
dome-platform,https://icobench.com/ico/dome-platform/,1.9,1.9,0,0,0,
ecobit,https://icobench.com/ico/ecobit/,1.7,1.9,1.0,1.0,1.0,
engraved,https://icobench.com/ico/engraved/,1.9,1.9,0,0,0,
estate-coin,https://icobench.com/ico/estate-coin/,1.7,1.9,2.0,1.0,1.0,
eth-lottery,https://icobench.com/ico/eth-lottery/,2.1,1.9,3.0,3.0,2.0,
ethbooks,https://icobench.com/ico/ethbooks/,1.9,1.9,0,0,0,
ethereum-link,https://icobench.com/ico/ethereum-link/,1.9,1.9,0,0,0,
etheriya,https://icobench.com/ico/etheriya/,1.9,1.9,0,0,0,
folio-ninja,https://icobench.com/ico/folio-ninja/,1.9,1.9,0,0,0,
fundaria,https://icobench.com/ico/fundaria/,1.9,1.9,0,0,0,
hextracoin,https://icobench.com/ico/hextracoin/,2.1,1.9,3.0,3.0,2.0,
hirebits,https://icobench.com/ico/hirebits/,1.9,1.9,0,0,0,
incent,https://icobench.com/ico/incent/,1.9,1.9,0,0,0,
indigo-racing,https://icobench.com/ico/indigo-racing/,2.0,1.9,3.0,2.0,2.0,
moeda,https://icobench.com/ico/moeda/,1.9,1.9,0,0,0,
monkey-capital,https://icobench.com/ico/monkey-capital/,1.9,1.9,0,0,0,
neurobot,https://icobench.com/ico/neurobot/,1.5,1.9,1.1,1.1,1.0,
novacool,https://icobench.com/ico/novacool/,1.9,1.9,0,0,0,
saleshustler,https://icobench.com/ico/saleshustler/,1.9,1.9,0,0,0,
sur-ple,https://icobench.com/ico/sur-ple/,1.9,1.9,0,0,0,
uhub,https://icobench.com/ico/uhub/,1.9,1.9,0,0,0,
virtual-cash-back,https://icobench.com/ico/virtual-cash-back/,1.9,1.9,0,0,0,
akrocoin,https://icobench.com/ico/akrocoin/,1.8,1.8,0,0,0,
artemine,https://icobench.com/ico/artemine/,1.8,1.8,0,0,0,
bankcoin,https://icobench.com/ico/bankcoin/,1.8,1.8,0,0,0,
bitcrystals,https://icobench.com/ico/bitcrystals/,1.8,1.8,0,0,0,
blockchain-capital,https://icobench.com/ico/blockchain-capital/,1.8,1.8,0,0,0,
compcoin,https://icobench.com/ico/compcoin/,1.8,1.8,0,0,0,
droplex,https://icobench.com/ico/droplex/,1.8,1.8,0,0,0,
ethereum-high,https://icobench.com/ico/ethereum-high/,1.8,1.8,0,0,0,
gomineworld,https://icobench.com/ico/gomineworld/,2.0,1.8,2.0,3.0,2.0,
karbon,https://icobench.com/ico/karbon/,2.0,1.8,4.0,3.0,3.0,
magos,https://icobench.com/ico/magos/,1.8,1.8,0,0,0,
moncrypt,https://icobench.com/ico/moncrypt/,1.8,1.8,0,0,0,
rosenbridge-digital,https://icobench.com/ico/rosenbridge-digital/,1.8,1.8,0,0,0,
sunmultiwallet,https://icobench.com/ico/sunmultiwallet/,1.9,1.8,2.0,3.0,2.0,
thankyou,https://icobench.com/ico/thankyou/,1.8,1.8,1.0,3.0,2.0,
veritaseum,https://icobench.com/ico/veritaseum/,1.8,1.8,0,0,0,
verto-exchange-token,https://icobench.com/ico/verto-exchange-token/,1.8,1.8,0,0,0,
abab,https://icobench.com/ico/abab/,1.6,1.6,0,0,0,
beuthereum,https://icobench.com/ico/beuthereum/,1.6,1.6,0,0,0,
bitfinite,https://icobench.com/ico/bitfinite/,1.3,1.6,1.0,1.0,1.0,
bytebet,https://icobench.com/ico/bytebet/,1.7,1.6,2.0,2.0,2.0,
comsa,https://icobench.com/ico/comsa/,1.6,1.6,0,0,0,
