name,link,rating,ico_profile,team,vision,product,start,end
latium,https://icobench.com/ico/latium/,3.4,3.6,3,3,3,28-Nov-17,28-Dec-17
linkercoin,https://icobench.com/ico/linkercoin/,3.3,3.6,3.7,3.1,2.4,25-Nov-17,31-Dec-17
meetip,https://icobench.com/ico/meetip/,3.6,3.6,0,0,0,17-Nov-17,15-Dec-17
neblio,https://icobench.com/ico/neblio/,3.6,3.6,0,0,0,6-Aug-17,20-Aug-17
neo,https://icobench.com/ico/neo/,4.2,3.6,5,5,5,8-Aug-17,7-Sep-17
nova-blitz,https://icobench.com/ico/nova-blitz/,3.7,3.6,4,4,4,11-Dec-17,10-Jan-18
selfkey,https://icobench.com/ico/selfkey/,3.9,3.6,4,4.4,4,14-Jan-18,14-Jan-18
solar-dao,https://icobench.com/ico/solar-dao/,3.6,3.6,0,0,0,27-Jul-17,6-Sep-17
spankchain,https://icobench.com/ico/spankchain/,3.5,3.6,4,4,2,Unknown,30-Oct-17
stox,https://icobench.com/ico/stox/,3.6,3.6,0,0,0,2-Aug-17,4-Aug-17
tap-project,https://icobench.com/ico/tap-project/,3.6,3.6,0,0,0,5-Nov-17,5-Dec-17
wala-financial-platform,https://icobench.com/ico/wala-financial-platform/,3.7,3.6,5,4,4,1-Dec-17,11-Dec-17
worldcore,https://icobench.com/ico/worldcore/,3.7,3.6,3.9,3.6,3.6,14-Oct-17,15-Dec-17
worldwide-asset-exchange,https://icobench.com/ico/worldwide-asset-exchange/,3.5,3.6,2,5,3,24-Oct-17,29-Nov-17
zloadr,https://icobench.com/ico/zloadr/,3.2,3.6,2,2,1,30-Sep-17,31-Oct-17
4new,https://icobench.com/ico/4new/,3.6,3.5,3.8,3.8,3.8,17-Oct-17,15-Dec-17
adshares,https://icobench.com/ico/adshares/,3.3,3.5,3,3,3,7-Jul-17,12-Jan-18
ahoolee,https://icobench.com/ico/ahoolee/,3.5,3.5,0,0,0,28-Aug-17,11-Sep-17
betmaster,https://icobench.com/ico/betmaster/,3.5,3.5,3.6,3.6,3.4,6-Sep-17,31-Dec-17
bftoken,https://icobench.com/ico/bftoken/,3.5,3.5,0,0,0,5-Dec-17,1-Feb-18
binary,https://icobench.com/ico/binary/,3.5,3.5,0,0,0,15-Nov-17,25-Dec-17
bitcoen,https://icobench.com/ico/bitcoen/,3.5,3.5,0,0,0,28-Nov-17,26-Dec-17
bopti,https://icobench.com/ico/bopti/,3.2,3.5,2,3,2,10-Nov-17,10-Dec-17
canya,https://icobench.com/ico/canya/,3.3,3.5,3,3.5,2.5,26-Nov-17,26-Dec-17
cash-poker-pro,https://icobench.com/ico/cash-poker-pro/,3.4,3.5,3,3,3,26-Oct-17,26-Nov-17
civic,https://icobench.com/ico/civic/,3.6,3.5,4,5,5,21-Jun-17,22-Jun-17
confideal,https://icobench.com/ico/confideal/,3.6,3.5,4.1,3.3,3.4,2-Nov-17,22-Nov-17
coss,https://icobench.com/ico/coss/,3.5,3.5,0,0,0,8-Aug-17,6-Sep-17
crypto-improvement-fund,https://icobench.com/ico/crypto-improvement-fund/,3.7,3.5,4,4,4,1-Oct-17,1-Jan-18
crystal-clear,https://icobench.com/ico/crystal-clear/,3.4,3.5,3,3,3,8-Sep-17,8-Oct-17
eloplay,https://icobench.com/ico/eloplay/,3.5,3.5,0,0,0,16-Oct-17,15-Nov-17
envion,https://icobench.com/ico/envion/,3.6,3.5,3.9,3.5,3.4,15-Dec-17,14-Jan-18
etherecash,https://icobench.com/ico/etherecash/,3.5,3.5,0,0,0,15-Nov-17,12-Dec-17
fiinu,https://icobench.com/ico/fiinu/,3.4,3.5,3,3,3,10-Nov-17,9-Dec-17
godzillion,https://icobench.com/ico/godzillion/,3.6,3.5,3,4.5,3.5,25-Aug-17,24-Sep-17
heartbout,https://icobench.com/ico/heartbout/,3.5,3.5,3,4,4,15-Dec-17,31-Dec-17
hellogold,https://icobench.com/ico/hellogold/,3.5,3.5,0,0,0,28-Aug-17,2-Oct-17
hubii-network,https://icobench.com/ico/hubii-network/,3.5,3.5,0,0,0,17-Aug-17,31-Aug-17
index-coin,https://icobench.com/ico/index-coin/,2.9,3.5,1.6,2,2.4,2-Oct-17,31-Dec-17
levelnet,https://icobench.com/ico/levelnet/,3.5,3.5,0,0,0,25-Nov-17,25-Dec-17
loci-coin,https://icobench.com/ico/loci-coin/,3.2,3.5,3.4,3,2.5,6-Dec-17,31-Dec-17
mindsports,https://icobench.com/ico/mindsports/,3.4,3.5,3,3,3,30-Nov-17,31-Dec-17
nimfamoney,https://icobench.com/ico/nimfamoney/,3.5,3.5,0,0,0,29-Aug-17,30-Sep-17
nimiq,https://icobench.com/ico/nimiq/,3.6,3.5,4,5,5,28-Jun-17,8-Jul-17
revain,https://icobench.com/ico/revain/,3.5,3.5,0,0,0,21-Aug-17,4-Sep-17
rivetz,https://icobench.com/ico/rivetz/,3.5,3.5,3,4,3,10-Aug-17,10-Sep-17
singularitynet,https://icobench.com/ico/singularitynet/,4,3.5,4.5,4.7,3.9,19-Dec-17,19-Dec-17
ties-network,https://icobench.com/ico/ties-network/,3.4,3.5,3.3,3.3,3.3,21-Sep-17,26-Oct-17
trippki,https://icobench.com/ico/trippki/,3.5,3.5,0,0,0,14-Nov-17,28-Nov-17
verif-y,https://icobench.com/ico/verif-y/,3.5,3.5,0,0,0,25-Oct-17,30-Nov-17
verifyunion,https://icobench.com/ico/verifyunion/,3.5,3.5,0,0,0,3-Oct-17,3-Dec-17
vezt,https://icobench.com/ico/vezt/,3.5,3.5,2,4,4,4-Nov-17,3-Dec-17
0x,https://icobench.com/ico/0x/,3.5,3.4,4,4,4,15-Aug-17,15-Sep-17
acebusters,https://icobench.com/ico/acebusters/,3.4,3.4,0,0,0,21-Sep-17,21-Dec-17
alloy,https://icobench.com/ico/alloy/,3.2,3.4,3.2,2.9,3.1,25-Nov-17,25-Dec-17
anryze,https://icobench.com/ico/anryze/,3.9,3.4,4.6,4.6,4.2,12-Sep-17,12-Oct-17
arker,https://icobench.com/ico/arker/,3.6,3.4,4,4,4,10-Nov-17,30-Dec-17
authenticid,https://icobench.com/ico/authenticid/,3.4,3.4,0,0,0,28-Nov-17,24-Dec-17
bancor,https://icobench.com/ico/bancor/,3.6,3.4,5,5,5,12-Jun-17,12-Jun-17
ccore,https://icobench.com/ico/ccore/,3.1,3.4,2,1,2,9-Nov-17,30-Nov-17
chrono-logic,https://icobench.com/ico/chrono-logic/,3.4,3.4,0,0,0,28-Aug-17,4-Sep-17
cybermiles,https://icobench.com/ico/cybermiles/,3.4,3.4,0,0,0,21-Nov-17,21-Dec-17
cybertrust,https://icobench.com/ico/cybertrust/,3.7,3.4,4,3.9,3.8,5-Dec-17,5-Jan-18
darfchain,https://icobench.com/ico/darfchain/,3.4,3.4,2,4,4,1-Nov-17,23-Dec-17
esr-wallet,https://icobench.com/ico/esr-wallet/,3.4,3.4,0,0,0,25-Sep-17,9-Oct-17
pillar,https://icobench.com/ico/pillar/,3.4,3.4,0,0,0,15-Jul-17,17-Jul-17
pluscoin-ico,https://icobench.com/ico/pluscoin-ico/,3.6,3.4,4,4,4,10-Sep-17,31-Dec-17
red-pulse,https://icobench.com/ico/red-pulse/,3.4,3.4,0,0,0,8-Oct-17,8-Oct-17
spheris,https://icobench.com/ico/spheris/,3.4,3.4,0,0,0,19-Sep-17,19-Oct-17
the-quantum-resistant-ledger,https://icobench.com/ico/the-quantum-resistant-ledger/,3.4,3.4,0,0,0,1-May-17,24-May-17
token-security-scheme,https://icobench.com/ico/token-security-scheme/,3.4,3.4,0,0,0,6-Nov-17,6-Dec-17
tokens-net,https://icobench.com/ico/tokens-net/,3.3,3.4,4.2,3.5,1.8,6-Nov-17,26-Nov-17
varcrypt,https://icobench.com/ico/varcrypt/,3.5,3.4,3.5,4,3.5,18-Dec-17,14-Jan-18
vuepay,https://icobench.com/ico/vuepay/,3.1,3.4,2.4,2.6,1.4,21-Oct-17,20-Nov-17
wolk,https://icobench.com/ico/wolk/,3.4,3.4,0,0,0,28-Aug-17,9-Oct-17
aeternity,https://icobench.com/ico/aeternity/,3.3,3.3,0,0,0,29-May-17,19-Jun-17
aml-bitcoin,https://icobench.com/ico/aml-bitcoin/,3.3,3.3,0,0,0,6-Oct-17,15-Jan-18
angel-token,https://icobench.com/ico/angel-token/,3.3,3.3,0,0,0,27-Nov-17,19-Dec-17
atrix,https://icobench.com/ico/atrix/,3.3,3.3,0,0,0,25-Nov-17,20-Dec-17
cromhub,https://icobench.com/ico/cromhub/,3.1,3.3,2,3,2,1-Dec-17,14-Dec-17
dao-playmarket-2-0,https://icobench.com/ico/dao-playmarket-2-0/,3.2,3.3,3,3,3,8-Nov-17,8-Dec-17
drac,https://icobench.com/ico/drac/,3.3,3.3,0,0,0,12-Dec-17,17-Dec-17
enjoy-life,https://icobench.com/ico/enjoy-life/,3.2,3.3,3.1,3.1,3.1,1-Dec-17,15-Jan-18
homni,https://icobench.com/ico/homni/,3.8,3.3,3.5,4.5,4.2,26-Nov-17,26-Dec-17
iconomi,https://icobench.com/ico/iconomi/,3.8,3.3,4,4.5,4.9,25-Aug-16,29-Sep-16
internxt,https://icobench.com/ico/internxt/,3.3,3.3,0,0,0,7-Sep-17,28-Sep-17
kin,https://icobench.com/ico/kin/,3.4,3.3,5,4,4,12-Sep-17,26-Sep-17
kybernetwork,https://icobench.com/ico/kybernetwork/,3.5,3.3,5,5,5,31-Aug-17,15-Sep-17
lockchain,https://icobench.com/ico/lockchain/,3.3,3.3,0,0,0,29-Oct-17,1-Dec-17
maecenas,https://icobench.com/ico/maecenas/,3.3,3.3,0,0,0,7-Sep-17,8-Oct-17
matchpool,https://icobench.com/ico/matchpool/,3.3,3.3,3,4,4,2-Apr-17,4-Apr-17
matryx,https://icobench.com/ico/matryx/,3.3,3.3,0,0,0,13-Sep-17,12-Oct-17
monster-byte,https://icobench.com/ico/monster-byte/,3.3,3.3,0,0,0,6-Jul-17,4-Aug-17
mysterium,https://icobench.com/ico/mysterium/,3.3,3.3,0,0,0,30-May-17,30-May-17
po-et,https://icobench.com/ico/po-et/,3.3,3.3,3,3,4,8-Aug-17,5-Sep-17
royal-kingdom-coin,https://icobench.com/ico/royal-kingdom-coin/,3.3,3.3,0,0,0,10-Jul-17,11-Aug-17
scriptdrop,https://icobench.com/ico/scriptdrop/,3.3,3.3,2,4,4,1-Nov-17,14-Nov-17
selfpay,https://icobench.com/ico/selfpay/,3.1,3.3,1,3,3,3-Oct-17,3-Nov-17
sinergia-blockchain,https://icobench.com/ico/sinergia-blockchain/,3.6,3.3,4.5,4,3.5,8-Nov-17,29-Nov-17
sisa,https://icobench.com/ico/sisa/,3.4,3.3,3,4,4,20-Nov-17,20-Dec-17
wings,https://icobench.com/ico/wings/,3.6,3.3,4.5,5,5,18-Nov-16,6-Jan-17
wireline,https://icobench.com/ico/wireline/,3.3,3.3,0,0,0,23-Oct-17,23-Nov-17
xchainge,https://icobench.com/ico/xchainge/,3.1,3.3,3.7,2.2,3,5-Dec-17,30-Dec-17
zabercoin,https://icobench.com/ico/zabercoin/,3.5,3.3,4,4,4,1-Dec-17,16-Jan-18
ample-coin,https://icobench.com/ico/ample-coin/,3.6,3.1,5,4.5,3,15-Dec-17,15-Jan-18
artis-turba,https://icobench.com/ico/artis-turba/,3.3,3.1,4,4,4,29-Nov-17,10-Jan-18
atb-coin,https://icobench.com/ico/atb-coin/,3.1,3.1,0,0,0,12-Jul-17,1-Sep-17
athena,https://icobench.com/ico/athena/,3.1,3.1,0,0,0,12-Oct-17,29-Nov-17
authorship,https://icobench.com/ico/authorship/,3.1,3.1,0,0,0,15-Aug-17,14-Sep-17
bitmart,https://icobench.com/ico/bitmart/,3.3,3.1,4,4,4,27-Dec-17,15-Jan-18
bitproperty,https://icobench.com/ico/bitproperty/,3.1,3.1,0,0,0,15-Oct-17,15-Nov-17
charg-coin,https://icobench.com/ico/charg-coin/,2.9,3.1,2,3.4,2.6,15-Nov-17,31-Dec-17
corion-platform,https://icobench.com/ico/corion-platform/,3.1,3.1,0,0,0,18-Jul-17,27-Aug-17
crypto-trust-network,https://icobench.com/ico/crypto-trust-network/,3.3,3.1,3,4.5,3.5,22-Dec-17,22-Jan-18
dent,https://icobench.com/ico/dent/,3.1,3.1,0,0,0,12-Jul-17,26-Jul-17
dragonchain,https://icobench.com/ico/dragonchain/,3.1,3.1,0,0,0,2-Oct-17,2-Nov-17
encrypgen,https://icobench.com/ico/encrypgen/,3.3,3.1,4,5,2,1-Jun-17,18-Jul-17
honestis-network,https://icobench.com/ico/honestis-network/,3.1,3.1,0,0,0,15-Sep-17,15-Dec-17
keeppet,https://icobench.com/ico/keeppet/,3.2,3.1,2,5,3,31-Dec-17,15-Jan-18
librium,https://icobench.com/ico/librium/,3.1,3.1,0,0,0,23-Oct-17,7-Nov-17
litra,https://icobench.com/ico/litra/,3.1,3.1,0,0,0,30-Aug-17,30-Sep-17
minex,https://icobench.com/ico/minex/,3.1,3.1,0,0,0,15-May-17,13-Jun-17
modulum,https://icobench.com/ico/modulum/,3.1,3.1,0,0,0,22-Nov-17,13-Dec-17
nau,https://icobench.com/ico/nau/,3.6,3.1,5,5,5,29-Nov-17,29-Dec-17
notary,https://icobench.com/ico/notary/,3.1,3.1,3,4,3,10-Oct-17,17-Oct-17
optonium,https://icobench.com/ico/optonium/,3,3.1,4,2,2,25-Dec-17,15-Jan-18
oracles-network,https://icobench.com/ico/oracles-network/,3.1,3.1,0,0,0,17-Nov-17,17-Nov-17
patientory,https://icobench.com/ico/patientory/,3.1,3.1,0,0,0,31-May-17,3-Jun-17
paytailor,https://icobench.com/ico/paytailor/,3.3,3.1,3.5,3.5,4,20-Nov-17,20-Dec-17
props,https://icobench.com/ico/props/,3.1,3.1,0,0,0,11-Dec-17,21-Dec-17
quantum,https://icobench.com/ico/quantum/,3.1,3.1,0,0,0,15-Apr-17,15-May-17
styras,https://icobench.com/ico/styras/,3.1,3.1,0,0,0,28-Nov-17,30-Dec-17
vector,https://icobench.com/ico/vector/,2.5,3.1,2.2,2.4,1.8,8-Dec-17,31-Dec-17
votes,https://icobench.com/ico/votes/,3.1,3.1,0,0,0,3-Oct-17,3-Nov-17
vr-platform-oko,https://icobench.com/ico/vr-platform-oko/,3.1,3.1,0,0,0,14-Dec-17,14-Jan-18
webcoin,https://icobench.com/ico/webcoin/,2.8,3.1,2,3,2.2,1-Oct-17,31-Dec-17
wishfinance,https://icobench.com/ico/wishfinance/,3,3.1,1.6,3.6,3.3,6-Nov-17,7-Dec-17
wordcoin,https://icobench.com/ico/wordcoin/,2.6,3.1,2.1,1.5,2.3,10-Oct-17,7-Nov-17
zipper,https://icobench.com/ico/zipper/,3.3,3.1,3.5,4,3.5,30-Nov-17,4-Jan-18
aphelion,https://icobench.com/ico/aphelion/,3,3,0,0,0,15-Nov-17,7-Dec-17
asset-token,https://icobench.com/ico/asset-token/,2.8,3,2.7,2.8,2.4,19-Sep-17,1-Jan-18
autonio,https://icobench.com/ico/autonio/,3,3,0,0,0,22-Sep-17,22-Oct-17
bitplus-network,https://icobench.com/ico/bitplus-network/,3,3,3,3,3,1-Nov-17,2-Jan-18
bitquence,https://icobench.com/ico/bitquence/,3,3,0,0,0,28-Jun-17,16-Jul-17
cryptocopy,https://icobench.com/ico/cryptocopy/,2.6,3,2,3,1.7,11-Nov-17,25-Dec-17
crypviser,https://icobench.com/ico/crypviser/,3,3,0,0,0,20-May-17,30-Jun-17
disledger,https://icobench.com/ico/disledger/,3,3,0,0,0,1-Sep-17,31-Oct-17
foreground,https://icobench.com/ico/foreground/,3,3,0,0,0,28-Nov-17,19-Dec-17
galactikka,https://icobench.com/ico/galactikka/,2.9,3,2,2,2,9-Oct-17,9-Nov-17
gazecoin,https://icobench.com/ico/gazecoin/,3,3,0,0,0,10-Dec-17,21-Dec-17
hipe,https://icobench.com/ico/hipe/,2.7,3,2,2.2,1,8-Nov-17,30-Nov-17
integrative-wallet-token,https://icobench.com/ico/integrative-wallet-token/,3,3,0,0,0,31-Aug-17,28-Sep-17
kredx,https://icobench.com/ico/kredx/,3.1,3,3,4,3,3-Oct-17,3-Jan-18
leverj,https://icobench.com/ico/leverj/,3,3,0,0,0,7-Nov-17,7-Dec-17
lunyr,https://icobench.com/ico/lunyr/,3.2,3,5,5,5,29-Mar-17,28-Apr-17
metal,https://icobench.com/ico/metal/,3.2,3,5,5,5,9-Jun-17,9-Jun-17
monaco,https://icobench.com/ico/monaco/,3,3,0,0,0,18-May-17,18-Jun-17
nametoken,https://icobench.com/ico/nametoken/,3,3,0,0,0,2-Aug-17,30-Sep-17
polybius,https://icobench.com/ico/polybius/,3.1,3,4,4,4,31-May-17,30-Jun-17
presearch,https://icobench.com/ico/presearch/,3,3,0,0,0,25-Jul-17,31-Oct-17
primalbase,https://icobench.com/ico/primalbase/,3,3,0,0,0,27-Jun-17,28-Jun-17
reality-clash,https://icobench.com/ico/reality-clash/,3,3,0,0,0,29-Aug-17,29-Sep-17
reidao,https://icobench.com/ico/reidao/,2.8,3,3,2,2,2-Oct-17,27-Oct-17
ripio-credit-network,https://icobench.com/ico/ripio-credit-network/,3,3,0,0,0,17-Oct-17,12-Nov-17
robo-advisor-coin,https://icobench.com/ico/robo-advisor-coin/,3.2,3,5,3,3,24-Nov-17,24-Dec-17
saavcoin,https://icobench.com/ico/saavcoin/,3.2,3,4,2,5,22-Oct-17,23-Dec-17
sga-consulting,https://icobench.com/ico/sga-consulting/,3,3,0,0,0,21-Sep-17,20-Nov-17
spaceico,https://icobench.com/ico/spaceico/,3,3,0,0,0,15-Oct-17,15-Nov-17
spacoin,https://icobench.com/ico/spacoin/,3,3,0,0,0,12-Dec-17,25-Dec-17
stockbet,https://icobench.com/ico/stockbet/,3.3,3,4,4,4,29-Oct-17,31-Dec-17
stuffgogo,https://icobench.com/ico/stuffgogo/,3,3,0,0,0,12-Aug-17,8-Sep-17
time-new-bank,https://icobench.com/ico/time-new-bank/,3,3,0,0,0,18-Nov-17,23-Nov-17
tio-tour-guides,https://icobench.com/ico/tio-tour-guides/,3,3,0,0,0,29-Aug-17,25-Sep-17
trackr,https://icobench.com/ico/trackr/,3,3,0,0,0,16-Aug-17,15-Sep-17
transmission,https://icobench.com/ico/transmission/,3.1,3,4,4,4,30-Aug-17,19-Sep-17
tripally,https://icobench.com/ico/tripally/,3,3,0,0,0,18-Oct-17,30-Nov-17
uptoken,https://icobench.com/ico/uptoken/,3,3,0,0,0,16-Oct-17,15-Dec-17
valus,https://icobench.com/ico/valus/,3.1,3,3.5,3.2,2.9,13-Oct-17,29-Oct-17
wiseplat,https://icobench.com/ico/wiseplat/,3,3,0,0,0,25-Nov-17,31-Dec-17
ankorus,https://icobench.com/ico/ankorus/,2.9,2.9,0,0,0,25-Nov-17,25-Dec-17
artex,https://icobench.com/ico/artex/,3.1,2.9,3,5,3,5-Dec-17,24-Dec-17
beeqb,https://icobench.com/ico/beeqb/,3.2,2.9,4,3.5,3.5,29-Nov-17,29-Dec-17
beone,https://icobench.com/ico/beone/,2.5,2.9,1,2,2,7-Sep-17,7-Oct-17
bibox,https://icobench.com/ico/bibox/,2.9,2.9,0,0,0,1-Oct-17,31-Oct-17
bico,https://icobench.com/ico/bico/,1.9,2.9,1,1,1,20-Oct-17,20-Dec-17
bowhead-health,https://icobench.com/ico/bowhead-health/,2.6,2.9,2,1,1,17-Jul-17,31-Aug-17
chex,https://icobench.com/ico/chex/,2.9,2.9,0,0,0,25-Aug-17,24-Oct-17
chronobank,https://icobench.com/ico/chronobank/,2.9,2.9,0,0,0,15-Dec-16,15-Feb-17
digmus,https://icobench.com/ico/digmus/,3,2.9,2,5,3,24-Nov-17,24-Dec-17
duber,https://icobench.com/ico/duber/,2.9,2.9,2,4,3,5-Dec-17,19-Jan-18
ethbits,https://icobench.com/ico/ethbits/,3.1,2.9,3,3,5,15-Apr-17,13-May-17
follow-coin,https://icobench.com/ico/follow-coin/,2.9,2.9,0,0,0,27-Oct-17,24-Nov-17
gilgam,https://icobench.com/ico/gilgam/,2.6,2.9,2,2,2,20-Jun-17,20-Jul-17
hometoken,https://icobench.com/ico/hometoken/,2.7,2.9,2,2,1,1-Oct-17,31-Oct-17
human-discovery-platform,https://icobench.com/ico/human-discovery-platform/,2.9,2.9,0,0,0,22-Nov-17,7-Dec-17
impak-coin,https://icobench.com/ico/impak-coin/,2.9,2.9,0,0,0,21-Aug-17,20-Sep-17
melonport,https://icobench.com/ico/melonport/,2.9,2.9,0,0,0,15-Feb-17,16-Feb-17
multibot,https://icobench.com/ico/multibot/,2.8,2.9,2,3,2,20-Oct-17,26-Nov-17
neuroseed,https://icobench.com/ico/neuroseed/,3.2,2.9,5,5,5,22-Oct-17,22-Nov-17
payfair,https://icobench.com/ico/payfair/,2.9,2.9,0,0,0,1-Nov-17,30-Nov-17
science-blockchain,https://icobench.com/ico/science-blockchain/,2.9,2.9,0,0,0,9-Oct-17,9-Nov-17
statercoin,https://icobench.com/ico/statercoin/,2.9,2.9,0,0,0,14-Oct-17,14-Nov-17
storj,https://icobench.com/ico/storj/,2.9,2.9,0,0,0,19-May-17,25-May-17
streamr,https://icobench.com/ico/streamr/,2.9,2.9,0,0,0,6-Oct-17,26-Oct-17
suretly,https://icobench.com/ico/suretly/,2.9,2.9,0,0,0,11-Jul-17,11-Aug-17
vacuum,https://icobench.com/ico/vacuum/,2.9,2.9,0,0,0,24-Oct-17,24-Nov-17
vectorspace,https://icobench.com/ico/vectorspace/,2.9,2.9,0,0,0,9-Nov-17,25-Dec-17
ventana,https://icobench.com/ico/ventana/,2.9,2.9,0,0,0,14-Aug-17,11-Sep-17
zempa,https://icobench.com/ico/zempa/,2.9,2.9,0,0,0,31-Oct-17,30-Nov-17
zrcoin,https://icobench.com/ico/zrcoin/,3,2.9,3,3.1,3.4,11-May-17,9-Jun-17
altocar,https://icobench.com/ico/altocar/,2.8,2.8,0,0,0,10-Oct-17,10-Nov-17
arrm,https://icobench.com/ico/arrm/,2.8,2.8,0,0,0,16-Nov-17,18-Dec-17
avalon,https://icobench.com/ico/avalon/,3,2.8,3.5,3.2,3.2,25-Aug-17,30-Sep-17
betboxai,https://icobench.com/ico/betboxai/,3,2.8,4,3,4,5-Dec-17,16-Jan-18
bounty0x,https://icobench.com/ico/bounty0x/,2.8,2.8,0,0,0,1-Dec-17,15-Dec-17
bread,https://icobench.com/ico/bread/,3.3,2.8,3.8,4.5,3.8,16-Dec-17,24-Dec-17
dealbox,https://icobench.com/ico/dealbox/,2.8,2.8,0,0,0,19-Nov-17,19-Jan-18
dimcoin,https://icobench.com/ico/dimcoin/,2.8,2.8,0,0,0,1-Jul-17,27-Aug-17
edgeless,https://icobench.com/ico/edgeless/,3.1,2.8,4.6,4.1,4.1,28-Feb-17,21-Mar-17
equibit-group,https://icobench.com/ico/equibit-group/,2.8,2.8,0,0,0,1-Mar-17,31-Mar-17
ezmarket,https://icobench.com/ico/ezmarket/,2.6,2.8,1,3,1,14-Oct-17,25-Nov-17
global-metrology-project,https://icobench.com/ico/global-metrology-project/,2.8,2.8,0,0,0,30-Oct-17,27-Nov-17
holdme,https://icobench.com/ico/holdme/,2.8,2.8,0,0,0,15-Nov-17,15-Dec-17
kexcoin,https://icobench.com/ico/kexcoin/,2.8,2.8,0,0,0,15-Sep-17,15-Oct-17
kubera,https://icobench.com/ico/kubera/,2.8,2.8,0,0,0,31-Oct-17,12-Nov-17
like,https://icobench.com/ico/like/,2.8,2.8,0,0,0,15-Oct-17,1-Dec-17
loopring,https://icobench.com/ico/loopring/,2.8,2.8,3,3,3,1-Aug-17,16-Aug-17
monartis,https://icobench.com/ico/monartis/,2.8,2.8,0,0,0,4-Dec-17,21-Jan-18
ong-social,https://icobench.com/ico/ong-social/,2.9,2.8,3,3,4,11-Aug-17,20-Sep-17
pitis-coin,https://icobench.com/ico/pitis-coin/,2.8,2.8,0,0,0,1-Sep-17,30-Sep-17
rasputin,https://icobench.com/ico/rasputin/,2.8,2.8,0,0,0,20-Jul-17,29-Aug-17
real-property-token,https://icobench.com/ico/real-property-token/,2.9,2.8,3,4,3,11-Dec-17,10-Jan-18
singulardtv,https://icobench.com/ico/singulardtv/,3.1,2.8,5,5,5,2-Oct-16,2-Oct-16
sofin,https://icobench.com/ico/sofin/,2.5,2.8,1.5,2.9,2,11-Dec-17,24-Dec-17
unikrn,https://icobench.com/ico/unikrn/,2.9,2.8,4,3,3,22-Sep-17,23-Oct-17
ventured-network,https://icobench.com/ico/ventured-network/,2.8,2.8,0,0,0,10-Nov-17,10-Dec-17
whenhub,https://icobench.com/ico/whenhub/,2.3,2.8,1,1,1,10-Nov-17,31-Dec-17
wic,https://icobench.com/ico/wic/,2.8,2.8,0,0,0,1-Sep-17,15-Oct-17
xaurum-gamma,https://icobench.com/ico/xaurum-gamma/,2.8,2.8,0,0,0,1-Aug-17,29-Sep-17
8-circuit-studios,https://icobench.com/ico/8-circuit-studios/,2.6,2.6,0,0,0,17-Jul-17,18-Aug-17
adelphoi,https://icobench.com/ico/adelphoi/,2.6,2.6,0,0,0,1-May-17,31-May-17
aicoin,https://icobench.com/ico/aicoin/,2.6,2.6,0,0,0,17-Jul-17,28-Aug-17
augmentors,https://icobench.com/ico/augmentors/,2.6,2.6,0,0,0,30-Jan-17,28-Feb-17
billionaire-token,https://icobench.com/ico/billionaire-token/,2.6,2.6,0,0,0,26-Aug-17,26-Sep-17
bitdice,https://icobench.com/ico/bitdice/,2.6,2.6,0,0,0,15-Aug-17,15-Sep-17
cfun,https://icobench.com/ico/cfun/,2.8,2.6,4,4,5,18-Dec-17,19-Dec-17
clickle,https://icobench.com/ico/clickle/,2.5,2.6,2.3,3,1.7,16-Dec-17,23-Dec-17
connectius,https://icobench.com/ico/connectius/,2.6,2.6,0,0,0,20-Nov-17,20-Dec-17
copy-trader,https://icobench.com/ico/copy-trader/,2.6,2.6,0,0,0,22-Oct-17,15-Nov-17
cryptum,https://icobench.com/ico/cryptum/,2.6,2.6,0,0,0,17-Oct-17,17-Nov-17
efir,https://icobench.com/ico/efir/,2.6,2.6,0,0,0,1-Jan-18,1-Jan-18
geofunders,https://icobench.com/ico/geofunders/,2.6,2.6,0,0,0,25-Jun-17,25-Jul-17
harbour-dao,https://icobench.com/ico/harbour-dao/,2.6,2.6,0,0,0,1-Aug-17,29-Aug-17
hunt-bet,https://icobench.com/ico/hunt-bet/,2.6,2.6,0,0,0,11-Aug-17,2-Sep-17
hydrominer,https://icobench.com/ico/hydrominer/,2.6,2.6,0,0,0,3-Oct-17,31-Oct-17
ignis,https://icobench.com/ico/ignis/,3,2.6,5,5,4,5-Aug-17,14-Oct-17
iquant-chain,https://icobench.com/ico/iquant-chain/,2.6,2.6,0,0,0,25-Sep-17,25-Nov-17
onegram,https://icobench.com/ico/onegram/,2.2,2.6,2,1,1,27-May-17,24-Sep-17
oneroot,https://icobench.com/ico/oneroot/,2.6,2.6,0,0,0,5-Dec-17,4-Jan-18
slogn-logistics,https://icobench.com/ico/slogn-logistics/,2.6,2.6,0,0,0,25-Jul-17,25-Aug-17
spice,https://icobench.com/ico/spice/,2.6,2.6,0,0,0,1-Dec-17,31-Dec-17
stokit,https://icobench.com/ico/stokit/,2.6,2.6,0,0,0,10-Dec-17,15-Dec-17
synereo,https://icobench.com/ico/synereo/,2.6,2.6,0,0,0,18-Sep-16,18-Oct-16
truedonate,https://icobench.com/ico/truedonate/,2.7,2.6,3,2,2,1-Dec-17,15-Jan-18
vionex,https://icobench.com/ico/vionex/,2.6,2.6,0,0,0,1-Dec-17,31-Dec-17
xirkle,https://icobench.com/ico/xirkle/,2.6,2.6,0,0,0,3-Dec-17,31-Dec-17
