rank,name,link,symbol,website,chat
976,Prospectors Gold,https://coinmarketcap.com/currencies/prospectors-gold/,PGL,https://prospectors.io/,http://prospectors.herokuapp.com/
977,Bitswift,https://coinmarketcap.com/currencies/bitswift/,SWIFT,http://bitswift.io/,
978,The Cypherfunks,https://coinmarketcap.com/currencies/the-cypherfunks/,FUNK,http://thecypherfunks.com/,
979,Rustbits,https://coinmarketcap.com/currencies/rustbits/,RUSTBITS,https://spacepirate.io/,https://discord.gg/njjuTGD
980,Ergo,https://coinmarketcap.com/currencies/ergo/,EFYT,http://ergoplatform.org/,
981,Darcrus,https://coinmarketcap.com/currencies/darcrus/,DAR,https://darcr.us/,"https://t.me/darcrus , https://discordapp.com/invite/K7z9DMv"
982,Smart Investment Fund Token,https://coinmarketcap.com/currencies/smart-investment-fund-token/,SIFT,https://smartift.com/,
983,InPay,https://coinmarketcap.com/currencies/inpay/,INPAY,https://inpay.tech/,https://t.me/inpaychat
984,FIMKrypto,https://coinmarketcap.com/currencies/fimkrypto/,FIMK,http://fimk.fi/,
985,BiblePay,https://coinmarketcap.com/currencies/biblepay/,BBP,https://biblepay.org/,
986,YashCoin,https://coinmarketcap.com/currencies/yashcoin/,YASH,https://www.yashcoin.com/,https://telegram.me/joinchat/DPg9-0D34gVK4M8ng2XDEg
987,CryptCoin,https://coinmarketcap.com/currencies/cryptcoin/,CRYPT,http://cryptco.org/,
988,Shorty,https://coinmarketcap.com/currencies/shorty/,SHORTY,http://shortycool.site/,
989,Arcade Token,https://coinmarketcap.com/currencies/arcade-token/,ARC,https://arcade.city/,
990,ShadowCash,https://coinmarketcap.com/currencies/shadowcash/,SDC,http://shadowproject.io/,
991,LottoCoin,https://coinmarketcap.com/currencies/lottocoin/,LOT,http://lottocoin.org/,
992,BlockPay,https://coinmarketcap.com/currencies/blockpay/,BLOCKPAY,https://blockpay.ch/,
993,Casino,https://coinmarketcap.com/currencies/casino/,CASINO,https://burstcasino.com/,
994,Interzone,https://coinmarketcap.com/currencies/interzone/,ITZ,https://interzone.space/,"https://discord.gg/6pCPreP , https://join.slack.com/t/projectinterzone/shared_invite/MjM1NjYwODk5MTU0LTE1MDQ0NjQ4ODYtYzUwOGI2MjE0ZQ"
995,Stress,https://coinmarketcap.com/currencies/stress/,STS,,
996,Rasputin Online Coin,https://coinmarketcap.com/currencies/rasputin-online-coin/,ROC,https://ico.rasputinonline.com/,https://join.slack.com/t/rasputinonline/shared_invite/enQtMjY0NjQ3OTA0MTAxLTE0ZDE5Mzc3NmMxZDMxZjU1YWIyYmYzNjhhNDQ0ZGYwZWQ3MThhYTViMWUyM2IzNmM3MTgxYWU3OTAzNTA3YzU
997,BTSR,https://coinmarketcap.com/currencies/btsr/,BTSR,https://btsr.io/,
998,GanjaCoin,https://coinmarketcap.com/currencies/ganjacoin/,MRJA,https://www.ganjacoinpro.com/,
999,Wyvern,https://coinmarketcap.com/currencies/wyvern/,WYV,https://www.projectwyvern.com/,"https://projectwyvern.slack.com/ , https://t.co/nPWg6i4yZT"
1000,Valorbit,https://coinmarketcap.com/currencies/valorbit/,VAL,https://valorbit.com/,
1001,ChanCoin,https://coinmarketcap.com/currencies/chancoin/,4CHN,https://chancoin.org/,https://discordapp.com/invite/wCA5wN5
1002,BriaCoin,https://coinmarketcap.com/currencies/briacoin/,BRIA,https://briacoin.com,
1003,GlobalCoin,https://coinmarketcap.com/currencies/globalcoin/,GLC,http://www.globalcoin.info/,
1004,BlazeCoin,https://coinmarketcap.com/currencies/blazecoin/,BLZ,http://blazeco.in/,
1005,Mutual Coin,https://coinmarketcap.com/currencies/mutual-coin/,MUT,http://www.mutualcoin.info/,"https://discord.gg/bdhSXvV , https://discord.gg/pyUgkEk"
1006,SecretCoin,https://coinmarketcap.com/currencies/secretcoin/,SCRT,https://secretcoin.club/,
1007,WayGuide,https://coinmarketcap.com/currencies/wayguide/,WAY,https://wayguide.club/,
1008,Joincoin,https://coinmarketcap.com/currencies/joincoin/,J,https://bitcointalk.org/index.php?topic=737405.0,
1009,bitSilver,https://coinmarketcap.com/currencies/bitsilver/,BITSILVER,http://bit.ly/BitShares_SILVER,
1010,Shilling,https://coinmarketcap.com/currencies/shilling/,SH,https://digitalshilling.org/,
1011,VirtualCoin,https://coinmarketcap.com/currencies/virtualcoin/,VC,,
1012,BTCtalkcoin,https://coinmarketcap.com/currencies/btctalkcoin/,TALK,,
1013,Shadow Token,https://coinmarketcap.com/currencies/shadow-token/,SHDW,http://shadowtoken.io/,
1014,Newbium,https://coinmarketcap.com/currencies/newbium/,NEWB,"https://coins.newbium.com/ , http://newbium.com/",
1015,Freicoin,https://coinmarketcap.com/currencies/freicoin/,FRC,http://freico.in,
1016,Cypher,https://coinmarketcap.com/currencies/cypher/,CYP,,
1017,Yacoin,https://coinmarketcap.com/currencies/yacoin/,YAC,http://www.yacoin.org,
1018,SACoin,https://coinmarketcap.com/currencies/sacoin/,SAC,https://www.sacoin.io/,
1019,WMCoin,https://coinmarketcap.com/currencies/wmcoin/,WMC,http://www.wemcoin.com/,
1020,Bitz,https://coinmarketcap.com/currencies/bitz/,BITZ,https://bitz.biz/,
1021,Franko,https://coinmarketcap.com/currencies/franko/,FRK,http://frankos.org,
1022,USDe,https://coinmarketcap.com/currencies/usde/,USDE,http://usde.co/,"https://t.me/joinchat/AAAAAEOqrsqy400EWfMIbQ , https://discord.gg/2bRbvad"
1023,Firecoin,https://coinmarketcap.com/currencies/firecoin/,FIRE,,
1024,bitGold,https://coinmarketcap.com/currencies/bitgold/,BITGOLD,http://bit.ly/BitShares_GOLD,
1025,E4ROW,https://coinmarketcap.com/currencies/ether-for-the-rest-of-the-world/,E4ROW,https://e4row.com/,
1026,IslaCoin,https://coinmarketcap.com/currencies/islacoin/,ISL,http://www.islacoin.net/,
1027,CoExistCoin,https://coinmarketcap.com/currencies/coexistcoin/,COXST,http://coexistcoin.com/,"https://t.me/coexistcoin , https://coexistcoin.herokuapp.com/"
1028,Crypto,https://coinmarketcap.com/currencies/crypto/,CTO,http://tailflick.wix.com/official-crypto,
1029,Sling,https://coinmarketcap.com/currencies/sling/,SLING,,
1030,WARP,https://coinmarketcap.com/currencies/warp/,WARP,http://www.warpcoin.com/,
1031,Artex Coin,https://coinmarketcap.com/currencies/artex-coin/,ATX,http://www.atxcoin.org/,
1032,PIECoin,https://coinmarketcap.com/currencies/piecoin/,PIE,"http://www.piecoin.info/ , http://piecoin.tech/",
1033,Dollarcoin,https://coinmarketcap.com/currencies/dollarcoin/,DLC,,
1034,Pulse,https://coinmarketcap.com/currencies/pulse/,PULSE,http://pulseproject.pw/,
1035,GuccioneCoin,https://coinmarketcap.com/currencies/guccionecoin/,GCC,https://guccionecoin.wordpress.com/,
1036,Bitcoin 21,https://coinmarketcap.com/currencies/bitcoin-21/,XBTC21,http://www.bitcoin-21.com/,
1037,VIP Tokens,https://coinmarketcap.com/currencies/vip-tokens/,VIP,http://viptokens.club/,
1038,Quebecoin,https://coinmarketcap.com/currencies/quebecoin/,QBC,http://quebeco.in,
1039,Jewels,https://coinmarketcap.com/currencies/jewels/,JWL,http://jewelsproject.com/,
1040,BiosCrypto,https://coinmarketcap.com/currencies/bios-crypto/,BIOS,http://bioscrypto.com/,
1041,Dreamcoin,https://coinmarketcap.com/currencies/dreamcoin/,DRM,http://dreamcoin.fi/,
1042,CryptoWorldX Token,https://coinmarketcap.com/currencies/cryptoworldx-token/,CWXT,,
1043,Uro,https://coinmarketcap.com/currencies/uro/,URO,http://uro.io,
1044,FlavorCoin,https://coinmarketcap.com/currencies/flavorcoin/,FLVR,http://www.flavorcoinradio.com/,
1045,Destiny,https://coinmarketcap.com/currencies/destiny/,DES,,
1046,RSGPcoin,https://coinmarketcap.com/currencies/rsgpcoin/,RSGP,http://rsgpcoin.com/,
1047,PLNcoin,https://coinmarketcap.com/currencies/plncoin/,PLNC,http://www.plncoin.org/,
1048,BillaryCoin,https://coinmarketcap.com/currencies/billarycoin/,BLRY,http://billary.rocks/,
1049,BeaverCoin,https://coinmarketcap.com/currencies/beavercoin/,BVC,http://beavercoin.org,
1050,Zayedcoin,https://coinmarketcap.com/currencies/zayedcoin/,ZYD,http://www.zayedcoin.net/,
1051,Dollar Online,https://coinmarketcap.com/currencies/dollar-online/,DOLLAR,http://www.edollar.online/,
1052,ARbit,https://coinmarketcap.com/currencies/arbit/,ARB,,
1053,JobsCoin,https://coinmarketcap.com/currencies/jobscoin/,JOBS,http://jobscoin.us/,
1054,MindCoin,https://coinmarketcap.com/currencies/mindcoin/,MND,http://www.mindcoin.xyz/,
1055,Corethum,https://coinmarketcap.com/currencies/corethum/,CRTM,https://www.corethum.com/,https://t.me/joinchat/GsHoWw3bxGp3GLVU436_KA
1056,DAPPSTER,https://coinmarketcap.com/currencies/dappster/,DLISK,https://dlisk.com/,
1057,Wild Beast Block,https://coinmarketcap.com/currencies/wild-beast-block/,WBB,http://wbbos.com/,
1058,BowsCoin,https://coinmarketcap.com/currencies/bowscoin/,BSC,,
1059,MorningStar,https://coinmarketcap.com/currencies/morningstar-payments/,MRNG,https://morningstarpayments.xyz/,
1060,MTMGaming,https://coinmarketcap.com/currencies/mtmgaming/,MTM,,
1061,Zonecoin,https://coinmarketcap.com/currencies/zonecoin/,ZNE,https://www.zonecoin.tech/,
1062,Speedcash,https://coinmarketcap.com/currencies/speedcash/,SCS,http://www.scash.ml/,
1063,Orlycoin,https://coinmarketcap.com/currencies/orlycoin/,ORLY,http://www.orlycoin.com/,
1064,PosEx,https://coinmarketcap.com/currencies/posex/,PEX,,
1065,TAGRcoin,https://coinmarketcap.com/currencies/tagrcoin/,TAGR,http://www.tagrcoin.com/,
1066,CryptoEscudo,https://coinmarketcap.com/currencies/cryptoescudo/,CESC,http://www.cryptoescudo.org/,
1067,CRTCoin,https://coinmarketcap.com/currencies/crtcoin/,CRT,http://crtcoin.com/,
1068,LetItRide,https://coinmarketcap.com/currencies/letitride/,LIR,http://www.letitri.de/,
1069,OsmiumCoin,https://coinmarketcap.com/currencies/osmiumcoin/,OS76,,
1070,Antilitecoin,https://coinmarketcap.com/currencies/antilitecoin/,ALTC,http://antilitecoin.pw/,
1071,Steps,https://coinmarketcap.com/currencies/steps/,STEPS,,
1072,Save and Gain,https://coinmarketcap.com/currencies/save-and-gain/,SANDG,http://coinaid.co.uk/,
1073,Xonecoin,https://coinmarketcap.com/currencies/xonecoin/,XOC,,
1074,Frazcoin,https://coinmarketcap.com/currencies/frazcoin/,FRAZ,http://frazcoin.org/,
1075,GBCGoldCoin,https://coinmarketcap.com/currencies/gbcgoldcoin/,GBC,http://gbcgoldcoin.org/,
1076,P7Coin,https://coinmarketcap.com/currencies/p7coin/,P7C,,
1077,SydPak,https://coinmarketcap.com/currencies/sydpak/,SDP,http://www.sydpak.com/,
1078,Qibuck Asset,https://coinmarketcap.com/currencies/qibuck-asset/,QBK,http://bitbillions.net/qibuck-asset/,
1079,AgrolifeCoin,https://coinmarketcap.com/currencies/agrolifecoin/,AGLC,https://www.agrolifecoin.org/,
1080,Lex4All,https://coinmarketcap.com/currencies/lex4all/,LEX,,
1081,CCMiner,https://coinmarketcap.com/currencies/ccminer/,CCM100,https://asset.ccminer.net/,
1082,Sojourn,https://coinmarketcap.com/currencies/sojourn/,SOJ,http://www.sojournbooking.net/,
1083,CoffeeCoin,https://coinmarketcap.com/currencies/coffeecoin/,CFC,"http://www.coffee-coin.org/ , https://coffeecoin.io/",
1084,PizzaCoin,https://coinmarketcap.com/currencies/pizzacoin/,PIZZA,http://pizzacoin.net/,
1085,BurstOcean,https://coinmarketcap.com/currencies/burstocean/,OCEAN,,
1086,AppleCoin,https://coinmarketcap.com/currencies/applecoin-apw/,APW,http://apcoin.co/,
1087,ATMCoin,https://coinmarketcap.com/currencies/atmcoin/,ATMC,"https://www.atmcoin.com/website/inicio , https://www.bitsclub.com",
1088,High Performance Blockchain,https://coinmarketcap.com/currencies/high-performance-blockchain/,HPB,http://www.gxn.io/,
1089,Bibox Token,https://coinmarketcap.com/currencies/bibox-token/,BIX,https://www.bibox.com/,https://t.me/joinchat/GAi9vQ5BEjR0mAxK5cdHjA
1090,WaykiChain,https://coinmarketcap.com/currencies/waykichain/,WIC,"http://waykichain.com/ , http://waykichain.net/",https://t.me/waykichain
1091,SwftCoin,https://coinmarketcap.com/currencies/swftcoin/,SWFTC,http://www.swftcoin.com/,https://t.me/swfcoin
1092,MediShares,https://coinmarketcap.com/currencies/medishares/,MDS,http://www.medishares.org/,
1093,Nebulas,https://coinmarketcap.com/currencies/nebulas-token/,NAS,https://nebulas.io/,https://t.me/nebulasio
1094,Show,https://coinmarketcap.com/currencies/show/,SHOW,http://www.show.one/,
1095,Genaro Network,https://coinmarketcap.com/currencies/genaro-network/,GNX,https://genaro.network/en,https://t.me/GenaroNetworkOfficial
1096,SmartMesh,https://coinmarketcap.com/currencies/smartmesh/,SMT,https://smartmesh.io/,"https://t.me/SmartMesh , https://open.kakao.com/o/gWZRtfD"
1097,BitcoinX [Futures],https://coinmarketcap.com/currencies/bitcoinx/,BCX,https://bcx.org/,
1098,AI Doctor,https://coinmarketcap.com/currencies/aidoc/,AIDOC,http://www.aidoc.me/,"https://t.me/AidocMeEn , https://t.me/AidocMe"
1099,Game,https://coinmarketcap.com/currencies/game/,GTC,"http://game.com/ , https://gtc.game.com/",https://t.me/gameico
1100,CFun,https://coinmarketcap.com/currencies/cfun/,CFUN,https://www.cfunproject.com/,
1101,Bitcoin Diamond,https://coinmarketcap.com/currencies/bitcoin-diamond/,BCD,http://btcd.io/,"https://t.me/bcdsupport , https://bitcoindiamonds.slack.com/"
1102,Olympus Labs,https://coinmarketcap.com/currencies/olympus-labs/,MOT,https://olympuslabs.io/,"http://t.me/olympuslabs , https://open.kakao.com/o/gROlDyC"
1103,Aigang,https://coinmarketcap.com/currencies/aigang/,AIX,https://aigang.network/,https://t.me/aigangnetwork
1104,Energo,https://coinmarketcap.com/currencies/energo/,TSL,http://www.energolabs.com/,"https://t.me/EnergoEnglishCommunity , https://open.kakao.com/o/gdKLPqy"
1105,BitClave,https://coinmarketcap.com/currencies/bitclave/,CAT,https://www.bitclave.com/,https://t.me/BitClaveCommunity
1106,QunQun,https://coinmarketcap.com/currencies/qunqun/,QUN,https://qunqun.io/,"https://t.me/qunqun_io , https://beechat.io/join?g%3D7a6837bab7f44709a28bdd24a205d810%26lang%3Dzh"
1107,Kcash,https://coinmarketcap.com/currencies/kcash/,KCASH,https://www.kcash.com/,https://t.me/KcashOfficial
1108,QLINK,https://coinmarketcap.com/currencies/qlink/,QLC,http://qlink.mobi/,https://t.me/joinchat/F2sRmw4x_mzgSHKhyH5AFQ
1109,Trade Token,https://coinmarketcap.com/currencies/trade-token/,TIO,https://trade.io/,https://t.me/TradeToken
1110,CanYaCoin,https://coinmarketcap.com/currencies/canyacoin/,CAN,https://canya.io/,https://t.me/canyacoin
1111,TopChain,https://coinmarketcap.com/currencies/topchain/,TOPC,http://www.topc.io/,https://t.me/topchaincoin
1112,HTMLCOIN,https://coinmarketcap.com/currencies/html-coin/,HTML,"http://www.htmlcoin.com/ , https://htmlcoin.business/",https://t.me/htmlcoinofficial
1113,Super Bitcoin,https://coinmarketcap.com/currencies/super-bitcoin/,SBTC,http://supersmartbitcoin.com/,https://t.me/superbitcoinofficial
1114,MicroMoney,https://coinmarketcap.com/currencies/micromoney/,AMM,https://www.micromoney.io/,"https://t.me/micromoneyico , https://open.kakao.com/o/gmWcCnB"
1115,SophiaTX,https://coinmarketcap.com/currencies/sophiatx/,SPHTX,https://www.sophiatx.com/,http://t.me/sophia_TX_com
1116,Viuly,https://coinmarketcap.com/currencies/viuly/,VIU,"https://viuly.io/ , https://viuly.com/",https://t.me/ViulyOfficial
1117,Hyper Pay,https://coinmarketcap.com/currencies/hyper-pay/,HPY,http://hyperpay.tech/,
1118,Measurable Data Token,https://coinmarketcap.com/currencies/measurable-data-token/,MDT,https://www.mdt.co/,https://t.me/measurabledata
1119,Ace,https://coinmarketcap.com/currencies/ace/,ACE,https://tokenstars.com/en/ace,https://t.me/TokenStars_en
1120,Qbao,https://coinmarketcap.com/currencies/qbao/,QBT,https://qbao.fund,"https://t.me/QbaofoundationEn , https://t.me/Qbaofoundation"
1121,Lamden,https://coinmarketcap.com/currencies/lamden/,TAU,https://lamden.io/,https://t.me/lamdenchat
1122,DEW,https://coinmarketcap.com/currencies/dew/,DEW,https://dew.one/,https://t.me/dew_cn
1123,Ignis,https://coinmarketcap.com/currencies/ignis/,IGNIS,"https://www.jelurida.com/ico , https://www.jelurida.com",
1124,BigONE Token,https://coinmarketcap.com/currencies/bigone-token/,BIG,"https://big.one/ , https://help.big.one/hc/en-us/articles/115004591733-BIG",
1125,FairGame,https://coinmarketcap.com/currencies/fairgame/,FAIR,https://fair.game/,https://t.me/fairgameonline
1126,Maker,https://coinmarketcap.com/currencies/maker/,MKR,https://makerdao.com/,
1127,Fargocoin,https://coinmarketcap.com/currencies/fargocoin/,FRGC,https://fargocoin.org/,
1128,Kubera Coin,https://coinmarketcap.com/currencies/kubera-coin/,KBR,https://kuberacoin.com/,https://kuberacoin.slack.com/
1129,ProChain,https://coinmarketcap.com/currencies/prochain/,PRO,https://chain.pro/,"https://t.me/ProChainTech , https://chain.pro/static/img/contact/weixin.jpg"
1130,Mixin,https://coinmarketcap.com/currencies/mixin/,XIN,https://mixin.one/,
1131,Tezos (Pre-Launch),https://coinmarketcap.com/currencies/tezos/,XTZ,https://www.tezos.com/,
1132,UG Token,https://coinmarketcap.com/currencies/ug-token/,UGT,https://ugchain.org/,
1133,InfChain,https://coinmarketcap.com/currencies/infchain/,INF,http://www.infchain.com/index-en.html,
1134,Filecoin [Futures],https://coinmarketcap.com/currencies/filecoin/,FIL,"https://filecoin.io/ , https://protocol.ai",
1135,Jingtum Tech,https://coinmarketcap.com/currencies/jingtum-tech/,SWTC,https://www.jingtum.com/,
1136,Coinlancer,https://coinmarketcap.com/currencies/coinlancer/,CL,https://www.coinlancer.io/,https://t.me/Coinlancer
1137,Numus,https://coinmarketcap.com/currencies/numus/,NMS,http://numus.cash/,https://discord.gg/8BSQerW
1138,POLY AI,https://coinmarketcap.com/currencies/poly-ai/,AI,https://polynetwork.org/,
1139,Cappasity,https://coinmarketcap.com/currencies/cappasity/,CAPP,"https://artoken.io/ , https://cappasity.com/",https://t.me/artoken
1140,Vezt,https://coinmarketcap.com/currencies/vezt/,VZT,https://vezt.co/,https://t.me/joinchat/F_38d0NlVp_oQfB0S5u1Fg
1141,LendConnect,https://coinmarketcap.com/currencies/lendconnect/,LCT,https://lendconnect.io/,https://t.me/joinchat/AAAAAE1W8wql5nyoOFx4QQ
1142,StrongHands,https://coinmarketcap.com/currencies/stronghands/,SHND,http://stronghands.github.io/,
1143,Steneum Coin,https://coinmarketcap.com/currencies/steneum-coin/,STN,http://www.steneum.com/,https://t.me/steneum
1144,COMSA [ETH],https://coinmarketcap.com/currencies/comsa-eth/,CMS,https://comsa.io/en/,https://t.me/comsaio
1145,LLToken,https://coinmarketcap.com/currencies/lltoken/,LLT,https://www.lltoken.com/,
1146,Rebellious,https://coinmarketcap.com/currencies/rebellious/,REBL,https://www.rebellious.io/,"https://t.me/RebelliousCoin , https://discordapp.com/invite/q4yBxct"
1147,Content and AD Network,https://coinmarketcap.com/currencies/content-and-ad-network/,CAN,http://mobipromo.io/cn/,
1148,SegWit2x [Futures],https://coinmarketcap.com/currencies/segwit2x/,B2X,http://b2x-segwit.io/,"https://t.me/Segwit2Xfork , https://t.me/Segwit2_X"
1149,United Bitcoin,https://coinmarketcap.com/currencies/united-bitcoin/,UBTC,http://ub.com/,
1150,COMSA [XEM],https://coinmarketcap.com/currencies/comsa-xem/,CMS,https://comsa.io/en/,"https://t.me/comsaio , https://t.me/comsajapan"
1151,Zap,https://coinmarketcap.com/currencies/zap/,ZAP,http://www.zap.org/,https://t.me/ZapStore
1152,Polis,https://coinmarketcap.com/currencies/polis/,POLIS,https://polispay.org/,https://discord.gg/gwhHv8U
1153,HomeBlockCoin,https://coinmarketcap.com/currencies/homeblockcoin/,HBC,https://www.homeblockcoin.com/,https://t.me/HomeBlockCoin
1154,ClubCoin,https://coinmarketcap.com/currencies/clubcoin/,CLUB,http://clubcoin.co/,
1155,BitDegree,https://coinmarketcap.com/currencies/bitdegree/,BDG,https://www.bitdegree.org/,https://t.me/bitdegree
1156,ATN,https://coinmarketcap.com/currencies/atn/,ATN,https://atn.io/,https://t.me/ATN_Blockchain
1157,Aces,https://coinmarketcap.com/currencies/aces/,ACES,,
1158,DIMCOIN,https://coinmarketcap.com/currencies/dimcoin/,DIM,"https://dim.foundation/ , https://www.dimcoin.io/","https://t.me/dimcoinICO , https://t.me/dimcoin"
1159,Sphre AIR ,https://coinmarketcap.com/currencies/sphre-air/,XID,http://www.sphre.co/,http://www.telegram.me/airplatform
1160,Infinitecoin,https://coinmarketcap.com/currencies/infinitecoin/,IFC,http://www.infiniteco.in,
1161,Golos Gold,https://coinmarketcap.com/currencies/golos-gold/,GBG,https://golos.io/,
1162,CryptopiaFeeShares,https://coinmarketcap.com/currencies/cryptopiafeeshares/,CEFS,,
1163,Safe Exchange Coin,https://coinmarketcap.com/currencies/safe-exchange-coin/,SAFEX,http://safex.io/,
1164,TokenClub,https://coinmarketcap.com/currencies/tokenclub/,TCT,http://www.tokenclub.com/,https://t.me/token_club
1165,EA Coin,https://coinmarketcap.com/currencies/ea-coin/,EAG,"https://www.eacoin.io/ , https://www.eacapital.org/",
1166,INS Ecosystem,https://coinmarketcap.com/currencies/ins-ecosystem/,INS,https://ins.world/,"https://t.me/ins_ecosystem , https://t.me/ins_ecosystem_cn"
1167,Coupecoin,https://coinmarketcap.com/currencies/coupecoin/,COUPE,http://www.coupecoin.com/,
1168,BitSoar,https://coinmarketcap.com/currencies/bitsoar/,BSR,http://bitsoar.com/,
1169,WINCOIN,https://coinmarketcap.com/currencies/win-coin/,WC,https://wincoin.co/,https://wincoinofficial.slack.com/
1170,Hacken,https://coinmarketcap.com/currencies/hacken/,HKN,https://hacken.io/,https://t.me/hackenio
1171,PlusCoin,https://coinmarketcap.com/currencies/pluscoin/,PLC,https://pluscoin.io/,"https://t.me/PlusCoinENG , https://join.slack.com/t/pluscointeam/shared_invite/MjM3ODY2MDU1MDc5LTE1MDQ2NzcxOTEtZDQwMzU5NDZkZA"
1172,HTML5COIN,https://coinmarketcap.com/currencies/htmlcoin/,HTML5,http://www.htmlcoin.com,https://t.me/htmlcoinofficial
1173,Bitair,https://coinmarketcap.com/currencies/bitair/,BTCA,https://www.bitair.io/,https://bitairicogroupchat.slack.com/
1174,United Traders Token,https://coinmarketcap.com/currencies/uttoken/,UTT,https://uttoken.io/,https://t.me/uttokenchannel
1175,BestChain,https://coinmarketcap.com/currencies/bestchain/,BEST,http://bestchain.hol.es/,
1176,Lightning Bitcoin [Futures],https://coinmarketcap.com/currencies/lightning-bitcoin/,LBTC,http://lbtc.io/,https://twitter.com/LightningBTC
1177,DavorCoin,https://coinmarketcap.com/currencies/davorcoin/,DAV,https://davor.io/,https://t.me/officialdavorcoin
1178,StrikeBitClub,https://coinmarketcap.com/currencies/strikebitclub/,SBC,"https://strikebitclub.com/ , https://sbccoin.io/",
1179,Starbase,https://coinmarketcap.com/currencies/starbase/,STAR,https://starbase.co/,https://starbase.rocket.chat/
1180,Commodity Ad Network,https://coinmarketcap.com/currencies/commodity-ad-network/,CDX,https://commodityadnetwork.com/,
1181,Tokugawa,https://coinmarketcap.com/currencies/tokugawa/,TOK,http://www.tokugawacoin.com/,
1182,Uquid Coin,https://coinmarketcap.com/currencies/uquid-coin/,UQC,https://uquidcoin.com/,https://t.me/uquidcoin
1183,Bitcoin God,https://coinmarketcap.com/currencies/bitcoin-god/,GOD,https://www.bitcoingod.org/,https://t.me/joinchat/HVP0kBBx-murObE3hpv7HA
1184,AdCoin,https://coinmarketcap.com/currencies/adcoin/,ACC,https://www.getadcoin.com/,https://t.me/adcoinacc
1185,Infinity Economics,https://coinmarketcap.com/currencies/infinity-economics/,XIN,http://www.infinity-economics.org/,
1186,BOScoin,https://coinmarketcap.com/currencies/boscoin/,BOS,https://boscoin.io/,https://slack-boscoin.herokuapp.com/
1187,GOLD Reward Token,https://coinmarketcap.com/currencies/gold-reward-token/,GRX,https://goldreward.io/,https://t.me/joinchat/AAAAAEH3O3kOexOTBEuZFg
1188,Cyder,https://coinmarketcap.com/currencies/cyder/,CYDER,http://cydercoin.com/,
1189,Karma,https://coinmarketcap.com/currencies/karma/,KRM,https://karma.red/,"https://t.me/karmaprojecten , https://t.me/karmawithgeorge"
1190,Pirate Blocks,https://coinmarketcap.com/currencies/pirate-blocks/,SKULL,,
1191,FidentiaX,https://coinmarketcap.com/currencies/fidentiax/,FDX,https://www.fidentiax.com/,https://t.me/fidentiaX
1192,BlockCDN,https://coinmarketcap.com/currencies/blockcdn/,BCDN,http://www.blockcdn.org/,"https://discord.gg/6NYqvEU , https://t.me/blockcdn"
1193,GUTS Tickets,https://coinmarketcap.com/currencies/guts-tickets/,GET,https://guts.tickets/,https://t.me/getprotocol
1194,TIES Network,https://coinmarketcap.com/currencies/ties-network/,TIE,https://ties.network/,"https://t.me/tiesnetwork , https://slack.ties.network/"
1195,India Coin,https://coinmarketcap.com/currencies/india-coin/,INDIA,https://www.indiacoin.club/,
1196,Ethereum Lite,https://coinmarketcap.com/currencies/ethereum-lite/,ELITE,http://www.ethereumlite.org/,"https://t.me/EthereumLite , https://ethereumlite.slack.com/join/shared_invite/enQtMjUzMTQ4MTkzNTU3LWQ5YmQ2YTFhYTk4ZThmNzY0OTRiZTcyNjk0ZWRlOGZlZTMwMTg4ZTJiNmM5YTBkN2ZjY2U5NTc4NTEzNGZjNDE"
1197,OP Coin,https://coinmarketcap.com/currencies/op-coin/,OPC,http://opcoin.info/,https://discord.gg/b7rWB6n
1198,Escroco,https://coinmarketcap.com/currencies/escoro/,ESC,https://escroco.co/,
1199,Cryptopay,https://coinmarketcap.com/currencies/cryptopay/,CPAY,"https://cryptopay.me/ , https://ico.cryptopay.me/",https://t.me/cryptopayico
1200,NumusCash,https://coinmarketcap.com/currencies/numuscash/,NUMUS,http://www.numuscash.com/,
1201,HEROcoin,https://coinmarketcap.com/currencies/herocoin/,PLAY,https://www.herocoin.io/,https://t.me/joinchat/FsEwOwtrCZMWwHokEj70Gw
1202,TechShares,https://coinmarketcap.com/currencies/techshares/,THS,http://www.techsharescommunity.com/,
1203,IrishCoin,https://coinmarketcap.com/currencies/irishcoin/,IRL,http://irishcoin.org/,
1204,NEO GOLD,https://coinmarketcap.com/currencies/neo-gold/,NEOG,http://neo-gold.ulcraft.com/,https://t.me/neogold
1205,SISA,https://coinmarketcap.com/currencies/sisa/,SISA,https://sisa.fund/,"https://t.me/teamSISA , https://teamsisa.slack.com/"
1206,Protean,https://coinmarketcap.com/currencies/protean/,PRN,http://www.proteania.com/,
1207,Pylon Network,https://coinmarketcap.com/currencies/pylon-network/,PYLNT,https://pylon-network.org/,https://t.me/pylonnetworkofficialtelegram
1208,MagicCoin,https://coinmarketcap.com/currencies/magiccoin/,MAGE,https://magiccoin.io/,
1209,GameChain System,https://coinmarketcap.com/currencies/gamechain/,GCS,https://blockchain.game/,
1210,Spectre.ai Dividend Token,https://coinmarketcap.com/currencies/spectre-dividend/,SXDT,http://www.spectre.ai/,https://t.me/joinchat/FlBl_UORqQZo-FbiPkHikA
1211,BitSerial,https://coinmarketcap.com/currencies/bitserial/,BTE,https://bitserial.io/,
1212,EXRNchain,https://coinmarketcap.com/currencies/exrnchain/,EXRN,https://exrnchain.com/,https://t.me/joinchat/G9VCdRBHfrLMp9EpG7kWRQ
